Ind1Name,Dim1Name,Dim1Value,Dim2Name,Dim2Value,Date ,Count
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,10/25/19,30
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,10/26/19,31
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,10/27/19,36
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,10/28/19,54
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,10/29/19,50
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,10/30/19,27
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,10/31/19,37
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/1/19,41
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/2/19,32
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/3/19,49
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/4/19,49
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/5/19,40
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/6/19,42
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/7/19,49
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/8/19,44
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/9/19,26
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/10/19,43
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/11/19,53
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/12/19,69
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/13/19,52
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/14/19,51
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/15/19,55
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/16/19,37
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/17/19,49
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/18/19,61
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/19/19,65
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/20/19,56
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/21/19,52
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/22/19,41
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/23/19,46
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/24/19,61
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/25/19,70
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/26/19,75
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/27/19,45
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/28/19,22
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/29/19,40
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,11/30/19,47
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/1/19,46
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/2/19,82
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/3/19,50
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/4/19,72
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/5/19,59
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/6/19,49
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/7/19,45
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/8/19,57
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/9/19,101
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/10/19,74
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/11/19,78
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/12/19,84
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/13/19,52
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/14/19,60
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/15/19,70
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/16/19,119
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/17/19,82
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/18/19,80
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/19/19,78
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/20/19,69
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/21/19,57
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/22/19,75
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/23/19,97
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/24/19,85
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/25/19,99
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/26/19,116
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/27/19,95
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/28/19,83
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/29/19,65
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/30/19,67
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,12/31/19,55
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/1/20,75
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/2/20,71
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/3/20,61
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/4/20,59
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/5/20,48
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/6/20,80
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/7/20,61
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/8/20,69
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/9/20,58
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/10/20,61
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/11/20,80
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/12/20,95
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/13/20,127
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/14/20,116
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/15/20,98
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/16/20,89
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/17/20,88
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/18/20,69
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/19/20,94
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/20/20,106
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/21/20,132
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/22/20,107
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/23/20,88
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/24/20,93
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/25/20,83
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/26/20,107
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/27/20,137
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/28/20,128
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/29/20,44
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/30/20,93
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,1/31/20,95
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/1/20,78
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/2/20,97
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/3/20,138
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/4/20,119
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/5/20,99
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/6/20,92
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/7/20,68
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/8/20,64
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/9/20,104
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/10/20,104
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/11/20,103
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/12/20,86
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/13/20,53
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/14/20,55
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/15/20,46
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/16/20,56
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/17/20,52
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/18/20,49
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/19/20,47
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/20/20,46
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/21/20,42
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/22/20,39
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/23/20,28
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/24/20,41
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/25/20,31
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/26/20,49
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/27/20,26
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/28/20,34
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,2/29/20,36
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/1/20,28
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/2/20,68
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/3/20,64
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/4/20,73
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/5/20,60
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/6/20,57
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/7/20,57
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/8/20,47
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/9/20,108
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/10/20,102
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/11/20,100
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/12/20,128
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/13/20,97
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/14/20,66
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/15/20,88
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/16/20,77
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/17/20,59
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/18/20,52
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/19/20,41
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/20/20,38
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/21/20,23
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/22/20,12
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/23/20,18
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/24/20,18
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/25/20,19
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/26/20,15
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/27/20,14
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/28/20,9
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/29/20,7
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/30/20,13
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,3/31/20,6
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/1/20,7
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/2/20,8
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/3/20,5
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/4/20,4
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/5/20,6
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/6/20,10
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/7/20,5
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/8/20,4
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/9/20,2
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/10/20,4
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/11/20,5
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/12/20,7
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/13/20,6
Respiratory,Borough,Bronx,Age Group,Ages 5-17 years,4/14/20,2
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/1/16,112
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/2/16,141
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/3/16,127
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/4/16,146
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/5/16,147
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/6/16,154
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/7/16,158
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/8/16,146
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/9/16,132
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/10/16,118
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/11/16,163
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/12/16,148
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/13/16,141
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/14/16,137
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/15/16,112
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/16/16,114
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/17/16,105
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/18/16,128
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/19/16,150
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/20/16,132
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/21/16,127
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/22/16,126
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/23/16,54
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/24/16,92
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/25/16,199
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/26/16,152
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/27/16,135
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/28/16,137
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/29/16,128
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/30/16,123
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,1/31/16,128
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/1/16,132
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/2/16,147
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/3/16,131
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/4/16,144
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/5/16,137
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/6/16,115
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/7/16,136
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/8/16,166
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/9/16,177
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/10/16,168
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/11/16,183
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/12/16,123
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/13/16,98
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/14/16,104
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/15/16,169
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/16/16,218
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/17/16,209
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/18/16,179
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/19/16,165
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/20/16,144
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/21/16,183
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/22/16,226
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/23/16,209
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/24/16,189
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/25/16,205
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/26/16,207
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/27/16,149
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/28/16,161
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,2/29/16,225
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/1/16,196
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/2/16,208
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/3/16,185
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/4/16,177
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/5/16,162
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/6/16,187
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/7/16,231
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/8/16,209
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/9/16,212
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/10/16,188
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/11/16,195
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/12/16,140
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/13/16,155
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/14/16,187
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/15/16,206
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/16/16,195
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/17/16,153
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/18/16,179
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/19/16,129
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/20/16,130
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/21/16,191
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/22/16,167
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/23/16,186
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/24/16,153
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/25/16,149
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/26/16,128
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/27/16,133
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/28/16,180
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/29/16,153
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/30/16,197
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,3/31/16,152
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/1/16,152
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/2/16,121
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/3/16,108
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/4/16,164
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/5/16,155
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/6/16,154
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/7/16,122
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/8/16,128
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/9/16,118
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/10/16,113
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/11/16,161
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/12/16,145
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/13/16,128
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/14/16,142
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/15/16,132
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/16/16,108
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/17/16,115
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/18/16,147
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/19/16,124
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/20/16,132
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/21/16,130
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/22/16,153
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/23/16,108
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/24/16,120
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/25/16,180
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/26/16,128
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/27/16,158
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/28/16,113
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/29/16,136
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,4/30/16,127
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/1/16,119
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/2/16,149
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/3/16,143
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/4/16,138
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/5/16,114
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/6/16,112
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/7/16,105
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/8/16,81
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/9/16,146
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/10/16,142
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/11/16,125
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/12/16,113
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/13/16,112
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/14/16,104
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/15/16,98
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/16/16,142
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/17/16,128
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/18/16,139
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/19/16,113
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/20/16,119
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/21/16,102
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/22/16,110
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/23/16,118
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/24/16,155
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/25/16,118
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/26/16,111
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/27/16,92
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/28/16,98
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/29/16,94
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/30/16,104
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,5/31/16,125
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,6/1/16,106
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,6/2/16,108
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,6/3/16,92
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,6/4/16,94
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,6/5/16,98
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,6/6/16,131
Respiratory,Borough,Bronx,Age Group,Ages 18-64 years,6/7/16,127
